gesture,image_path,predicted,confidence,correct,status,inference_ms
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_3_shadow_aug_2_shadow_perspective.jpg,,,,no-landmarks,29.730
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_3_shadow_aug_3_gaussian_noise.jpg,,,,no-landmarks,31.051
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_3_shadow_aug_4_color_jitter_gaussian_blur.jpg,,,,no-landmarks,46.063
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_3_shadow_aug_5_rotation.jpg,,,,no-landmarks,28.203
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_3_translation.jpg,Right,0.9683,1,ok,47.575
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_4_rotation_shadow.jpg,Right,0.9709,1,ok,23.183
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_4_translation.jpg,Right,0.9590,1,ok,44.295
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_4_translation_aug_1_perspective_brightness_contrast.jpg,,,,no-landmarks,29.778
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_4_translation_aug_2_gaussian_noise.jpg,,,,no-landmarks,20.111
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_4_translation_aug_3_brightness_contrast.jpg,,,,no-landmarks,30.690
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_4_translation_aug_4_rotation_shadow.jpg,,,,no-landmarks,29.836
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_4_translation_aug_5_color_jitter_gaussian_blur.jpg,,,,no-landmarks,72.172
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_5_perspective.jpg,,,,no-landmarks,28.901
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_5_zoom.jpg,,,,no-landmarks,30.237
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_5_zoom_aug_1_rotation_slight_zoom.jpg,,,,no-landmarks,29.786
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_5_zoom_aug_2_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,29.637
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_5_zoom_aug_3_color_jitter_gaussian_blur.jpg,,,,no-landmarks,32.095
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_5_zoom_aug_4_gaussian_blur.jpg,,,,no-landmarks,30.077
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_479261_aug_5_zoom_aug_5_perspective_brightness_contrast.jpg,,,,no-landmarks,30.104
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227.jpg,Right,0.9826,1,ok,44.684
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_1_gaussian_blur.jpg,Right,0.9846,1,ok,23.063
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_1_gaussian_blur_aug_1_color_jitter.jpg,,,,no-landmarks,32.268
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_1_gaussian_blur_aug_2_rotation_shadow.jpg,Right,0.9858,1,ok,47.982
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_1_gaussian_blur_aug_3_zoom_color_jitter.jpg,Right,0.9862,1,ok,56.975
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_1_gaussian_blur_aug_4_perspective_brightness_contrast.jpg,Right,0.9837,1,ok,54.158
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_1_gaussian_blur_aug_5_shadow.jpg,Right,0.9846,1,ok,44.057
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_1_perspective.jpg,Right,0.9829,1,ok,44.549
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_2_color_jitter_gaussian_blur.jpg,Right,0.9858,1,ok,44.994
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_2_color_jitter_gaussian_blur_aug_1_perspective_brightness_contrast.jpg,,,,no-landmarks,47.874
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_2_color_jitter_gaussian_blur_aug_2_translation.jpg,Right,0.9837,1,ok,30.570
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_2_color_jitter_gaussian_blur_aug_3_gaussian_noise.jpg,,,,no-landmarks,28.244
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_2_color_jitter_gaussian_blur_aug_4_gaussian_noise_translation.jpg,,,,no-landmarks,39.320
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_2_color_jitter_gaussian_blur_aug_5_perspective.jpg,Right,0.9854,1,ok,22.038
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_2_gaussian_noise_translation.jpg,,,,no-landmarks,31.211
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_3_gaussian_noise.jpg,,,,no-landmarks,31.312
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_3_perspective.jpg,Right,0.9837,1,ok,41.797
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_3_perspective_aug_1_zoom_color_jitter.jpg,,,,no-landmarks,29.899
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_3_perspective_aug_2_rotation_shadow.jpg,Right,0.9862,1,ok,46.701
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_3_perspective_aug_3_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,46.182
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_3_perspective_aug_4_rotation_brightness_contrast.jpg,Right,0.9855,1,ok,43.929
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_3_perspective_aug_5_perspective_brightness_contrast.jpg,Right,0.9832,1,ok,48.091
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_4_color_jitter.jpg,,,,no-landmarks,29.015
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_4_color_jitter_aug_1_shadow_perspective.jpg,,,,no-landmarks,30.624
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_4_color_jitter_aug_2_perspective.jpg,Right,0.9840,1,ok,46.458
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_4_color_jitter_aug_3_color_jitter_gaussian_blur.jpg,,,,no-landmarks,29.621
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_4_color_jitter_aug_4_shadow.jpg,,,,no-landmarks,44.213
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_4_color_jitter_aug_5_gaussian_noise_translation.jpg,,,,no-landmarks,13.656
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_4_shadow.jpg,Right,0.9837,1,ok,48.455
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_5_color_jitter_gaussian_blur.jpg,Right,0.9839,1,ok,31.464
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_5_rotation_brightness_contrast.jpg,Right,0.9344,1,ok,49.136
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_5_rotation_brightness_contrast_aug_1_rotation_shadow.jpg,Right,0.9595,1,ok,46.756
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_5_rotation_brightness_contrast_aug_2_shadow_perspective.jpg,Right,0.9412,1,ok,56.240
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_5_rotation_brightness_contrast_aug_3_brightness_contrast.jpg,Right,0.9316,1,ok,37.769
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_5_rotation_brightness_contrast_aug_4_gaussian_blur.jpg,Right,0.9433,1,ok,44.946
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151209_883227_aug_5_rotation_brightness_contrast_aug_5_rotation_slight.jpg,Right,0.9272,1,ok,39.529
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971.jpg,Right,0.9851,1,ok,37.789
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_1_perspective_brightness_contrast.jpg,Right,0.9827,1,ok,51.999
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_1_perspective_brightness_contrast_aug_1_brightness_contrast.jpg,Right,0.9834,1,ok,45.926
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_1_perspective_brightness_contrast_aug_2_zoom.jpg,Right,0.9836,1,ok,23.309
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_1_perspective_brightness_contrast_aug_3_rotation_slight.jpg,Right,0.9839,1,ok,46.097
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_1_perspective_brightness_contrast_aug_4_zoom_color_jitter.jpg,Right,0.9859,1,ok,48.170
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_1_perspective_brightness_contrast_aug_5_gaussian_blur.jpg,Right,0.9846,1,ok,45.725
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_1_translation.jpg,Right,0.9872,1,ok,23.219
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_2_zoom.jpg,Right,0.9886,1,ok,58.722
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_3_gaussian_noise_translation.jpg,,,,no-landmarks,24.608
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_4_translation_gaussian_blur.jpg,Right,0.9847,1,ok,46.740
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_4_translation_gaussian_blur_aug_1_gaussian_blur.jpg,Right,0.9829,1,ok,45.092
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_4_translation_gaussian_blur_aug_2_rotation_slight.jpg,Right,0.9828,1,ok,46.448
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_4_translation_gaussian_blur_aug_3_rotation_shadow.jpg,Right,0.9889,1,ok,22.750
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_4_translation_gaussian_blur_aug_4_rotation.jpg,Right,0.9676,1,ok,45.967
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_4_translation_gaussian_blur_aug_5_color_jitter.jpg,Right,0.9810,1,ok,57.054
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_4_zoom_color_jitter.jpg,Right,0.9849,1,ok,46.950
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_5_brightness_contrast.jpg,Right,0.9849,1,ok,24.142
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_5_brightness_contrast_aug_1_zoom.jpg,Right,0.9876,1,ok,39.505
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_5_brightness_contrast_aug_2_gaussian_blur.jpg,Right,0.9857,1,ok,37.890
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_5_brightness_contrast_aug_3_perspective.jpg,Right,0.9830,1,ok,45.954
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_5_brightness_contrast_aug_4_color_jitter_gaussian_blur.jpg,Right,0.9859,1,ok,47.969
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_5_brightness_contrast_aug_5_rotation_slight_zoom.jpg,Right,0.9744,1,ok,26.665
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_117971_aug_5_rotation_brightness_contrast.jpg,Right,0.9849,1,ok,39.405
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301.jpg,Right,0.9857,1,ok,43.416
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_1_color_jitter.jpg,Right,0.9854,1,ok,42.332
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_1_color_jitter_aug_1_color_jitter.jpg,Right,0.9853,1,ok,41.790
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_1_color_jitter_aug_2_rotation.jpg,Right,0.9805,1,ok,45.287
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_1_color_jitter_aug_3_rotation_slight_zoom.jpg,Right,0.9815,1,ok,46.143
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_1_color_jitter_aug_4_shadow_perspective.jpg,Right,0.9846,1,ok,48.759
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_1_color_jitter_aug_5_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,30.154
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_1_rotation_brightness_contrast.jpg,Right,0.9749,1,ok,54.621
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_2_brightness_contrast.jpg,Right,0.9859,1,ok,54.894
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_2_brightness_contrast_aug_1_rotation_slight_zoom.jpg,Right,0.9832,1,ok,54.925
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_2_brightness_contrast_aug_2_rotation_slight.jpg,Right,0.9833,1,ok,55.988
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_2_brightness_contrast_aug_3_zoom_color_jitter.jpg,Right,0.9875,1,ok,46.981
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_2_brightness_contrast_aug_4_rotation_brightness_contrast.jpg,,,,no-landmarks,28.431
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_2_brightness_contrast_aug_5_gaussian_noise_translation.jpg,,,,no-landmarks,25.872
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_2_zoom_color_jitter.jpg,Right,0.9883,1,ok,28.298
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_3_rotation_slight_zoom.jpg,Right,0.9853,1,ok,33.333
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_3_shadow_perspective.jpg,Right,0.9829,1,ok,24.337
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_3_shadow_perspective_aug_1_shadow_perspective.jpg,Right,0.9833,1,ok,24.902
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_3_shadow_perspective_aug_2_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,29.456
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_3_shadow_perspective_aug_3_translation_gaussian_blur.jpg,Right,0.9839,1,ok,37.791
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_3_shadow_perspective_aug_4_brightness_contrast.jpg,Right,0.9851,1,ok,45.386
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_3_shadow_perspective_aug_5_rotation_slight_zoom.jpg,Right,0.9869,1,ok,32.777
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_4_shadow.jpg,,,,no-landmarks,29.510
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_5_perspective_brightness_contrast.jpg,Right,0.9857,1,ok,50.090
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_5_rotation.jpg,Right,0.9895,1,ok,47.025
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_5_rotation_aug_1_perspective_brightness_contrast.jpg,Right,0.9888,1,ok,24.726
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_5_rotation_aug_2_zoom_color_jitter.jpg,Right,0.9874,1,ok,47.296
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_5_rotation_aug_3_gaussian_noise.jpg,,,,no-landmarks,13.836
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_5_rotation_aug_4_rotation_shadow.jpg,,,,no-landmarks,31.367
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_313301_aug_5_rotation_aug_5_shadow.jpg,,,,no-landmarks,30.097
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043.jpg,Right,0.9890,1,ok,46.236
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_1_perspective_brightness_contrast.jpg,Right,0.9892,1,ok,46.053
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_1_perspective_brightness_contrast_aug_1_gaussian_noise.jpg,,,,no-landmarks,31.492
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_1_perspective_brightness_contrast_aug_2_zoom_color_jitter.jpg,Right,0.9888,1,ok,45.653
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_1_perspective_brightness_contrast_aug_3_perspective_brightness_contrast.jpg,Right,0.9887,1,ok,43.834
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_1_perspective_brightness_contrast_aug_4_rotation_shadow.jpg,Right,0.9904,1,ok,23.352
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_1_perspective_brightness_contrast_aug_5_gaussian_noise_translation.jpg,,,,no-landmarks,13.864
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_1_shadow.jpg,Right,0.9894,1,ok,45.232
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_2_color_jitter_gaussian_blur.jpg,Right,0.9886,1,ok,25.361
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_2_color_jitter_gaussian_blur_aug_1_rotation_brightness_contrast.jpg,Right,0.9905,1,ok,47.020
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_2_color_jitter_gaussian_blur_aug_2_translation.jpg,Right,0.9863,1,ok,45.729
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_2_color_jitter_gaussian_blur_aug_3_rotation_slight_zoom.jpg,,,,no-landmarks,29.821
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_2_color_jitter_gaussian_blur_aug_4_gaussian_noise_translation.jpg,,,,no-landmarks,30.305
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_2_color_jitter_gaussian_blur_aug_5_color_jitter_gaussian_blur.jpg,Right,0.9883,1,ok,23.662
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_3_shadow_perspective.jpg,Right,0.9881,1,ok,43.978
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_3_shadow_perspective_aug_1_rotation_shadow.jpg,Right,0.9847,1,ok,45.392
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_3_shadow_perspective_aug_2_rotation_brightness_contrast.jpg,Right,0.9899,1,ok,46.646
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_3_shadow_perspective_aug_3_translation_gaussian_blur.jpg,Right,0.9880,1,ok,42.054
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_3_shadow_perspective_aug_4_gaussian_noise.jpg,,,,no-landmarks,13.761
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_3_shadow_perspective_aug_5_shadow_perspective.jpg,Right,0.9876,1,ok,22.791
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_3_zoom.jpg,Right,0.9800,1,ok,55.109
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_4_gaussian_blur.jpg,Right,0.9887,1,ok,48.726
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_5_gaussian_noise.jpg,,,,no-landmarks,22.689
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_5_zoom_color_jitter.jpg,Right,0.9914,1,ok,45.326
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_5_zoom_color_jitter_aug_1_color_jitter.jpg,,,,no-landmarks,29.351
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_5_zoom_color_jitter_aug_2_zoom.jpg,Right,0.9912,1,ok,44.384
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_5_zoom_color_jitter_aug_3_shadow_perspective.jpg,Right,0.9915,1,ok,42.679
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_5_zoom_color_jitter_aug_4_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,34.229
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_491043_aug_5_zoom_color_jitter_aug_5_gaussian_noise.jpg,,,,no-landmarks,30.256
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_669411.jpg,Right,0.9846,1,ok,46.394
Right,/home/rishabh/Desktop/sem3/esw/gesture_control/finalclassification_model/gestures/Right/Right_20251117_151210_669411_aug_1_rotation_slight_gaussian_noise.jpg,,,,no-landmarks,30.817
